method_name,seed,problem_id,budget_fraction,novelty_parent_fraction,quality_floor,quality_floor_value,novelty_space,evaluated_count,valid_ppa_count,eligible_count,selected_count,selected_fraction_of_valid,unique_canonical_netlists,unique_motif_signatures,occupied_common_audit_cells,pareto_size,best_fitness,mean_fitness,baseline_pareto_size,baseline_best_fitness
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.25,prefix_median_valid_fitness,0.21782861292665215,common_audit_descriptor_vector,120,41,21,11,0.2682926829268293,10,7,3,5,0.4508484628419269,0.3923723619638652,5,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.5,prefix_median_valid_fitness,0.21782861292665215,common_audit_descriptor_vector,120,41,21,11,0.2682926829268293,10,9,3,4,0.4508484628419269,0.37813362381989835,5,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.25,0.0,prefix_median_valid_fitness,0.3779602799132663,common_audit_descriptor_vector,30,12,6,3,0.25,3,3,2,1,0.38156120638675345,0.3809132225069541,3,0.38156120638675345
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.25,0.1,prefix_median_valid_fitness,0.3779602799132663,common_audit_descriptor_vector,30,12,6,3,0.25,3,3,2,1,0.38156120638675345,0.3809132225069541,3,0.38156120638675345
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.25,0.25,prefix_median_valid_fitness,0.3779602799132663,common_audit_descriptor_vector,30,12,6,3,0.25,3,3,2,1,0.38156120638675345,0.3809132225069541,3,0.38156120638675345
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.25,0.5,prefix_median_valid_fitness,0.3779602799132663,common_audit_descriptor_vector,30,12,6,3,0.25,3,3,2,1,0.38156120638675345,0.3809132225069541,3,0.38156120638675345
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.5,0.0,prefix_median_valid_fitness,0.3788024837374334,common_audit_descriptor_vector,60,22,11,6,0.2727272727272727,6,6,2,2,0.40470701097312567,0.3902461561206387,2,0.40470701097312567
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.5,0.1,prefix_median_valid_fitness,0.3788024837374334,common_audit_descriptor_vector,60,22,11,6,0.2727272727272727,6,6,2,2,0.40470701097312567,0.3902461561206387,2,0.40470701097312567
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.5,0.25,prefix_median_valid_fitness,0.3788024837374334,common_audit_descriptor_vector,60,22,11,6,0.2727272727272727,6,6,2,2,0.40470701097312567,0.3897729537639354,2,0.40470701097312567
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.5,0.5,prefix_median_valid_fitness,0.3788024837374334,common_audit_descriptor_vector,60,22,11,6,0.2727272727272727,6,6,2,2,0.40470701097312567,0.38907649429441266,2,0.40470701097312567
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.75,0.0,prefix_median_valid_fitness,0.3805892305670544,common_audit_descriptor_vector,90,42,21,11,0.2619047619047619,11,11,1,3,0.4105877192982456,0.39650091392935866,3,0.4105877192982456
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.75,0.1,prefix_median_valid_fitness,0.3805892305670544,common_audit_descriptor_vector,90,42,21,11,0.2619047619047619,11,11,2,3,0.4105877192982456,0.3963511011952763,3,0.4105877192982456
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.75,0.25,prefix_median_valid_fitness,0.3805892305670544,common_audit_descriptor_vector,90,42,21,11,0.2619047619047619,11,11,2,3,0.4105877192982456,0.3957382309194846,3,0.4105877192982456
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,0.75,0.5,prefix_median_valid_fitness,0.3805892305670544,common_audit_descriptor_vector,90,42,21,11,0.2619047619047619,11,11,2,3,0.4105877192982456,0.3951993052942196,3,0.4105877192982456
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.0,prefix_median_valid_fitness,0.3817603817596426,common_audit_descriptor_vector,120,68,34,17,0.25,15,15,1,4,0.4105877192982456,0.3995542298133525,4,0.4105877192982456
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.1,prefix_median_valid_fitness,0.3817603817596426,common_audit_descriptor_vector,120,68,34,17,0.25,15,15,2,4,0.4105877192982456,0.39923620049241854,4,0.4105877192982456
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.25,prefix_median_valid_fitness,0.3817603817596426,common_audit_descriptor_vector,120,68,34,17,0.25,16,16,2,4,0.4105877192982456,0.3985434924610491,4,0.4105877192982456
sr_random_relu_pca_qd,1001,RTLLM/Prob045_alu,1.0,0.5,prefix_median_valid_fitness,0.3817603817596426,common_audit_descriptor_vector,120,68,34,17,0.25,16,16,2,4,0.4105877192982456,0.3975212814477259,4,0.4105877192982456
sr_random_relu_pca_qd,1001,RTLLM/Prob049_signal_generator,0.25,0.0,prefix_median_valid_fitness,0.23477469440256318,common_audit_descriptor_vector,30,18,18,5,0.2777777777777778,1,1,1,5,0.23477469440256318,0.23477469440256318,18,0.23477469440256318
sr_random_relu_pca_qd,1001,RTLLM/Prob049_signal_generator,0.25,0.1,prefix_median_valid_fitness,0.23477469440256318,common_audit_descriptor_vector,30,18,18,5,0.2777777777777778,1,1,1,5,0.23477469440256318,0.23477469440256318,18,0.23477469440256318
sr_random_relu_pca_qd,1001,RTLLM/Prob049_signal_generator,0.25,0.25,prefix_median_valid_fitness,0.23477469440256318,common_audit_descriptor_vector,30,18,18,5,0.2777777777777778,1,1,1,5,0.23477469440256318,0.23477469440256318,18,0.23477469440256318
sr_random_relu_pca_qd,1001,RTLLM/Prob049_signal_generator,0.25,0.5,prefix_median_valid_fitness,0.23477469440256318,common_audit_descriptor_vector,30,18,18,5,0.2777777777777778,1,1,1,5,0.23477469440256318,0.23477469440256318,18,0.23477469440256318
sr_random_relu_pca_qd,1001,RTLLM/Prob049_signal_generator,0.5,0.0,prefix_median_valid_fitness,0.23477469440256318,common_audit_descriptor_vector,60,29,26,8,0.27586206896551724,2,2,2,8,0.25984938304829974,0.23790903048328027,26,0.25984938304829974
sr_random_relu_pca_qd,1001,RTLLM/Prob049_signal_generator,0.5,0.1,prefix_median_valid_fitness,0.23477469440256318,common_audit_descriptor_vector,60,29,26,8,0.27586206896551724,2,2,2,8,0.25984938304829974,0.23790903048328027,26,0.25984938304829974
