split,corpus,descriptor_family,method,seed,problem_id,representation,novelty_parent_fraction,quality_floor_value,valid_ppa_count,selected_count,valid_ppa_coverage_delta,unique_canonical_netlists,unique_motif_signatures,unique_style_clusters,pareto_size,hypervolume,best_fitness,mean_fitness
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob038_pulse_detect,rich_ae16,0.25,0.27891446433645917,4,1,0.0,0,0,1,1,0.0210287013356067,0.27891446433645917,0.27891446433645917
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob038_pulse_detect,rich_ae16,0.5,0.27891446433645917,4,1,0.0,0,0,1,1,0.0210287013356067,0.27891446433645917,0.27891446433645917
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,implementation_z,0.0,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6425589672597435
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,implementation_z,0.1,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6343849476519003
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,implementation_z,0.25,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6239059095860567
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,implementation_z,0.5,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6116075859356088
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,rich_ae8,0.0,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6425589672597435
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,rich_ae8,0.1,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6362761740498669
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,rich_ae8,0.25,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6221921523238926
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,rich_ae8,0.5,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6103576615831517
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,rich_ae16,0.0,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6425589672597435
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,rich_ae16,0.1,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6362761740498669
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,rich_ae16,0.25,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6281542377753571
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,rich_ae16,0.5,0.47234386347131446,95,24,0.0,0,0,2,4,0.36781209150326793,0.6813280682643428,0.6102160872064876
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,implementation_z,0.0,-0.09721254355400695,122,31,0.0,0,0,3,31,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,implementation_z,0.1,-0.09721254355400695,122,31,0.0,0,0,5,29,0.0,-0.0,-0.00932898729908958
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,implementation_z,0.25,-0.09721254355400695,122,31,0.0,0,0,5,27,0.0,-0.0,-0.01865797459817916
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,implementation_z,0.5,-0.09721254355400695,122,31,0.0,0,0,5,22,0.0,-0.0,-0.037394627402495224
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,rich_ae8,0.0,-0.09721254355400695,122,31,0.0,0,0,3,31,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,rich_ae8,0.1,-0.09721254355400695,122,31,0.0,0,0,5,29,0.0,-0.0,-0.00932898729908958
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,rich_ae8,0.25,-0.09721254355400695,122,31,0.0,0,0,5,27,0.0,-0.0,-0.01865797459817916
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,rich_ae8,0.5,-0.09721254355400695,122,31,0.0,0,0,5,20,0.0,-0.0,-0.04060919411037429
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,rich_ae16,0.0,-0.09721254355400695,122,31,0.0,0,0,3,31,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,rich_ae16,0.1,-0.09721254355400695,122,31,0.0,0,0,5,30,0.0,-0.0,-0.009250309092952679
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,rich_ae16,0.25,-0.09721254355400695,122,31,0.0,0,0,5,27,0.0,-0.0,-0.01865797459817916
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,rich_ae16,0.5,-0.09721254355400695,122,31,0.0,0,0,5,20,0.0,-0.0,-0.04366640440597955
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,implementation_z,0.0,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.09718986819534017
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,implementation_z,0.1,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.09562265216163987
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,implementation_z,0.25,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.0893825592252405
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,implementation_z,0.5,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.07264477884176927
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,rich_ae8,0.0,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.09718986819534017
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,rich_ae8,0.1,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.09569268017284435
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,rich_ae8,0.25,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.09020118124769287
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,rich_ae8,0.5,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.07257475083056479
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,rich_ae16,0.0,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.09718986819534017
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,rich_ae16,0.1,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.09569268017284435
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,rich_ae16,0.25,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.09020118124769289
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob047_instr_reg,rich_ae16,0.5,-0.01637244044904785,158,40,0.0,0,0,3,2,0.4672920330923067,0.805969209389182,0.07298406184179099
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,implementation_z,0.0,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.2043836885339371
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,implementation_z,0.1,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.2018979324087634
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,implementation_z,0.25,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.19846994393367653
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,implementation_z,0.5,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.18070735608347918
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,rich_ae8,0.0,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.2043836885339371
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,rich_ae8,0.1,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.2024799207385944
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,rich_ae8,0.25,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.19698336429019023
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,rich_ae8,0.5,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.18406138957386728
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,rich_ae16,0.0,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.2043836885339371
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,rich_ae16,0.1,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.2018979324087634
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,rich_ae16,0.25,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.19963235221682782
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob050_square_wave,rich_ae16,0.5,-0.012247814105399234,186,47,0.0,0,0,2,3,0.9915956912189978,0.9971985610632917,0.1833027779200577
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,implementation_z,0.0,0.0,166,42,0.0,0,0,4,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,implementation_z,0.1,0.0,166,42,0.0,0,0,5,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,implementation_z,0.25,0.0,166,42,0.0,0,0,5,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,implementation_z,0.5,0.0,166,42,0.0,0,0,5,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,rich_ae8,0.0,0.0,166,42,0.0,0,0,4,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,rich_ae8,0.1,0.0,166,42,0.0,0,0,5,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,rich_ae8,0.25,0.0,166,42,0.0,0,0,5,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,rich_ae8,0.5,0.0,166,42,0.0,0,0,5,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,rich_ae16,0.0,0.0,166,42,0.0,0,0,4,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,rich_ae16,0.1,0.0,166,42,0.0,0,0,5,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,rich_ae16,0.25,0.0,166,42,0.0,0,0,5,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,rich_ae16,0.5,0.0,166,42,0.0,0,0,5,42,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,implementation_z,0.0,0.0,187,47,0.0,0,0,4,46,0.0,0.4944970414201183,0.48397582777288173
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,implementation_z,0.1,0.0,187,47,0.0,0,0,4,43,0.0,0.4944970414201183,0.45241218683117207
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,implementation_z,0.25,0.0,187,47,0.0,0,0,4,39,0.0,0.4944970414201183,0.41032733224222584
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,implementation_z,0.5,0.0,187,47,0.0,0,0,4,32,0.0,0.4944970414201183,0.3366788367115699
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,rich_ae8,0.0,0.0,187,47,0.0,0,0,4,46,0.0,0.4944970414201183,0.48397582777288173
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,rich_ae8,0.1,0.0,187,47,0.0,0,0,4,43,0.0,0.4944970414201183,0.45241218683117207
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,rich_ae8,0.25,0.0,187,47,0.0,0,0,4,40,0.0,0.4944970414201183,0.4208485458894624
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,rich_ae8,0.5,0.0,187,47,0.0,0,0,4,33,0.0,0.4944970414201183,0.34720005035880647
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,rich_ae16,0.0,0.0,187,47,0.0,0,0,4,46,0.0,0.4944970414201183,0.48397582777288173
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,rich_ae16,0.1,0.0,187,47,0.0,0,0,4,43,0.0,0.4944970414201183,0.45241218683117207
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,rich_ae16,0.25,0.0,187,47,0.0,0,0,4,40,0.0,0.4944970414201183,0.4208485458894624
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,rich_ae16,0.5,0.0,187,47,0.0,0,0,4,33,0.0,0.4944970414201183,0.3472000503588065
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,implementation_z,0.0,0.0,184,46,0.0,0,0,2,46,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,implementation_z,0.1,0.0,184,46,0.0,0,0,2,46,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,implementation_z,0.25,0.0,184,46,0.0,0,0,2,46,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,implementation_z,0.5,0.0,184,46,0.0,0,0,2,46,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,rich_ae8,0.0,0.0,184,46,0.0,0,0,2,46,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,rich_ae8,0.1,0.0,184,46,0.0,0,0,2,46,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,rich_ae8,0.25,0.0,184,46,0.0,0,0,2,46,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,rich_ae8,0.5,0.0,184,46,0.0,0,0,2,46,0.0,-0.0,0.0
holdout,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,rich_ae16,0.0,0.0,184,46,0.0,0,0,2,46,0.0,-0.0,0.0
