feature,count,finite_fraction,unique_count,unique_ratio,nonzero_fraction,min,max,mean,stddev,q25,q75,iqr,normalized_range_coverage,collapsed,near_collapsed
seq_ratio,257,1.0,43,0.16731517509727625,0.603112840466926,0.0,0.5,0.13687872803754864,0.13770612137036473,0.0,0.1844319775596073,0.1844319775596073,1.0,False,False
sequential_cells,257,1.0,16,0.0622568093385214,0.603112840466926,0.0,263.0,24.610894941634243,68.04544972004923,0.0,7.0,7.0,1.0,False,False
share_family_inv,257,1.0,23,0.08949416342412451,0.4396887159533074,0.0,0.5,0.08992465122033672,0.1444755036741452,0.0,0.11764705882352941,0.11764705882352941,1.0,False,False
shift_op_count,257,1.0,4,0.01556420233463035,0.08560311284046693,0.0,7.0,0.4785992217898833,1.6219941318914952,0.0,0.0,0.0,1.0,False,False
sog_complexity_score,257,1.0,53,0.20622568093385213,1.0,3.0,3738.0,251.01556420233464,779.9909805368553,17.0,56.0,39.0,1.0,False,False
sog_entropy,257,1.0,58,0.22568093385214008,0.6770428015564203,0.0,2.4464393446710155,1.2167752012910393,0.8898626039014447,0.0,1.9295726200834296,1.9295726200834296,1.0,False,False
state_control_ratio,257,1.0,40,0.1556420233463035,1.0,0.023809523809523808,4.0,0.7122165949221009,0.6555486878587853,0.2,1.0,0.8,1.0,False,False
ternary_count,257,1.0,10,0.038910505836575876,0.2140077821011673,0.0,16.0,0.7276264591439688,1.8408823084860153,0.0,0.0,0.0,1.0,False,False
timing_risk_entropy,257,1.0,98,0.38132295719844356,1.0,0.7382848661434506,2.2322918002662164,1.5766684354532312,0.3685448966133942,1.4061518545101988,1.823067982273661,0.4169161277634623,1.0,False,False
timing_risk_score,257,1.0,100,0.38910505836575876,1.0,2.3,133.8,23.373540856031127,15.782622330208012,14.9,27.2,12.299999999999999,1.0,False,False
total_cells,257,1.0,63,0.245136186770428,1.0,2.0,2602.0,245.89105058365757,505.0163496579625,15.0,73.0,58.0,1.0,False,False
unique_identifier_count,257,1.0,36,0.14007782101167315,1.0,3.0,57.0,17.55252918287938,12.470906353444633,10.0,24.0,14.0,1.0,False,False
utilization,257,1.0,1,0.0038910505836575876,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,True,True
wire_cell_ratio_est,257,1.0,65,0.2529182879377432,1.0,1.0,2.0,1.251459994263932,0.19107502225359782,1.1578947368421053,1.3125,0.1546052631578947,1.0,False,False
wire_count_log_est,257,1.0,65,0.2529182879377432,1.0,1.6094379124341003,7.961370201719511,3.8411651324257217,1.795865608676603,2.9444389791664403,4.442651256490317,1.4982122773238764,1.0,False,False
