feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
rent_r2,False,0.4940796669350889,0.6946662605000612,0.5029013539651838,0.5660493120888482,1,0.5029013539651838,1.0,0.38076923076923075
ctrl_depth_est,False,0.5381081671002859,0.6317769118644646,0.5029013539651838,0.563850865140728,1,0.5029013539651838,1.0,0.026923076923076925
mux_ratio,False,0.4430984214720663,0.7525641025641026,0.5029013539651838,0.5633719963529025,1,0.5029013539651838,1.0,0.25769230769230766
rent_k,False,0.4082071372179035,0.7935897435897435,0.5029013539651838,0.5620298927975036,1,0.5029013539651838,1.0,0.38076923076923075
rent_confidence,False,0.5172959392977994,0.6268055498253156,0.5029013539651838,0.5527453859159069,1,0.5029013539651838,1.0,0.38076923076923075
laplacian_lambda2,False,0.40477455234200077,0.7705128205128204,0.5029013539651838,0.5524083065264243,1,0.5029013539651838,1.0,0.31153846153846154
rent_exponent_confidence_gated,False,0.5540442620966202,0.5764963170541845,0.5029013539651838,0.5516738997054804,1,0.5029013539651838,1.0,0.38076923076923075
mux_cells,False,0.44301808995412284,0.7153846153846154,0.5029013539651838,0.5503230266570074,1,0.5029013539651838,1.0,0.14615384615384616
sog_entropy,False,0.4692565736370621,0.6602225265673292,0.5029013539651838,0.5428236132282799,1,0.5029013539651838,1.0,0.26153846153846155
scoap_cc1_bin_2_pct,False,0.4471490038537902,0.6574210281799918,0.5029013539651838,0.5318946823902395,1,0.5029013539651838,1.0,0.25
max_identifier_fanout,False,0.5025095407691382,0.5799892298492381,0.5029013539651838,0.5297057945863822,1,0.5029013539651838,1.0,0.1
rent_clamped_flag,False,0.43294368592800303,0.6692307692307692,0.5029013539651838,0.5296356986914074,1,0.5029013539651838,1.0,0.007692307692307693
total_cells,False,0.3661464333128361,0.7487179487179487,0.5029013539651838,0.527397447835095,1,0.5029013539651838,1.0,0.24615384615384617
mul_count,False,0.42406018201691287,0.6705128205128205,0.5029013539651838,0.5260868398801347,1,0.5029013539651838,1.0,0.011538461538461539
