method,method_label,benchmark,problem,candidate_id,generation,is_front,line_count,operator_pressure_score,timing_risk_score,control_pipeline_ratio,pipeline_event_count,control_count,timing_risk_entropy,unique_identifier_count,timing_risk_cell,operator_timing_cell,control_pipeline_cell,code_file_path
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,0594e0ec-323d-41b5-9e68-756a0d66247f,0,false,7.000000,8.000000,8.750000,1.000000,0.000000,0.000000,0.991076,3.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample1_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,25821617-4476-48bf-bcfa-0319a4a8bfd3,0,true,7.000000,10.000000,10.900000,1.000000,0.000000,0.000000,0.994030,3.000000,"0,1","1,1","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample9_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,d84b6103-946b-44ce-a746-5dbfa3be01a0,0,false,7.000000,12.000000,12.900000,1.000000,0.000000,0.000000,1.000000,3.000000,"0,2","2,2","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample12_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,4dcb7457-edf3-49ab-85ad-4a2e1872c13b,0,false,16.000000,18.000000,22.750000,1.000000,0.000000,0.000000,1.577406,8.000000,"0,1","1,1","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample2_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,8fd7c6ab-bb51-4dd5-82b4-36c1e6de626d,0,true,10.000000,26.000000,27.350000,1.000000,0.000000,0.000000,0.976021,4.000000,"0,3","2,3","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample11_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,4e10f144-b374-4357-99c5-f6b9aa6b82c0,1,false,13.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,7.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen1/Prob135_m2014_q6b_sample12_M-E/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,1aef2a7f-662b-4cb3-a529-982871ab3768,0,false,7.000000,14.000000,14.600000,1.000000,0.000000,0.000000,0.945660,7.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample4_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,54d2df1e-0ff1-49d2-bb49-8f64a0e7b509,0,true,15.000000,30.000000,30.600000,1.000000,0.000000,0.000000,0.742488,7.000000,"0,3","3,3","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample11_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,07d2f673-95cb-48c3-a6f0-c5e28ec3f047,0,false,15.000000,26.000000,26.600000,1.000000,0.000000,0.000000,0.787127,7.000000,"0,2","2,2","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample6_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,116019c9-74d9-4d0e-91c5-9048142add71,0,false,12.000000,14.000000,14.600000,1.000000,0.000000,0.000000,0.945660,7.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample1_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,41dab1f5-1afd-4ce3-8031-573ffd7063bd,0,true,15.000000,38.000000,38.750000,1.000000,0.000000,0.000000,0.738285,7.000000,"0,3","3,3","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample3_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,c9144783-3e76-4d81-84f1-8390dcbbf20c,0,false,14.000000,24.000000,24.600000,1.000000,0.000000,0.000000,0.811278,7.000000,"0,2","2,2","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample4_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,0b3390d9-b8dc-4c21-8cb8-9ebddfd15091,2,false,13.000000,16.000000,16.600000,1.000000,0.000000,0.000000,0.918296,7.000000,"0,1","1,1","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen2/Prob135_m2014_q6b_sample12_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,2276557b-abf9-4160-a280-c96e40fbcdcc,0,false,10.000000,14.000000,14.600000,1.000000,0.000000,0.000000,0.945660,7.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample2_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,288c94d3-8ab0-42c1-bbe2-239ff2c25bc9,0,true,20.000000,3.000000,7.850000,2.000000,0.000000,1.000000,0.865857,14.000000,"3,0","0,0","3,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample5_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,89b4e792-f89e-4b82-8e24-f872cbb56241,2,false,9.000000,22.000000,23.350000,1.000000,0.000000,0.000000,0.992774,4.000000,"0,2","2,2","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen2/Prob135_m2014_q6b_sample5_single_thought_operator/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,299da4b3-9934-4fee-9ca3-0cb6dce19a76,0,false,53.000000,53.000000,52.100000,1.000000,0.000000,0.000000,1.569667,35.000000,"0,3","3,3","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/Gen0/Prob150_review2015_fsmonehot_sample4_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,ff63c70a-660e-4922-aa3d-73616d3772c8,0,true,56.000000,37.000000,21.650000,1.000000,0.000000,0.000000,0.868040,28.000000,"0,0","2,0","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/Gen0/Prob150_review2015_fsmonehot_sample10_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,bc88b570-70e6-4651-b87c-bb3c1550d07e,1,false,25.000000,29.000000,22.100000,1.000000,0.000000,0.000000,0.983376,13.000000,"0,2","0,2","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/Gen1/Prob150_review2015_fsmonehot_sample11_M-S/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,07f9f171-dd7d-4084-84d2-c70f04a5c230,0,false,41.000000,55.000000,56.550000,1.000000,0.000000,0.000000,1.560505,35.000000,"0,3","3,3","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/Gen0/Prob150_review2015_fsmonehot_sample6_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,77b8c8d3-b3d2-4b53-a993-25df57a0d883,1,true,47.000000,35.000000,21.650000,1.000000,0.000000,0.000000,0.887976,33.000000,"0,0","2,0","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/Gen1/Prob150_review2015_fsmonehot_sample7_single_thought_operator/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,06161e20-024a-478d-8923-e726bf7f12de,2,false,36.000000,31.000000,21.650000,1.000000,0.000000,0.000000,0.928362,23.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/Gen2/Prob150_review2015_fsmonehot_sample3_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,dd7b4692-95aa-4324-ae77-5b60d7699f33,1,true,40.000000,31.000000,21.650000,1.000000,0.000000,0.000000,0.928362,23.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/Gen1/Prob150_review2015_fsmonehot_sample10_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,58df4cc9-f99d-4af8-b2b4-bf0ea519b7ff,0,true,42.000000,31.000000,22.550000,1.000000,0.000000,0.000000,0.991992,23.000000,"0,2","0,2","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/Gen0/Prob150_review2015_fsmonehot_sample1_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,c4211b5f-735a-435c-98ec-893c3cba6db1,1,false,39.000000,31.000000,21.650000,1.000000,0.000000,0.000000,0.928362,23.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot/Gen1/Prob150_review2015_fsmonehot_sample6_single_thought_operator/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,288db1f4-d3a1-4197-accc-84c7d095b491,2,true,88.000000,16.000000,26.700000,0.875000,7.000000,6.000000,1.808090,31.000000,"2,2","0,2","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen2/Prob151_review2015_fsm_sample4_M-R/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,c2b6ca03-cad2-4de1-b90a-1423b2251690,3,true,59.000000,19.000000,25.150000,0.500000,13.000000,6.000000,1.613558,26.000000,"1,0","0,0","0,1",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen3/Prob151_review2015_fsm_sample12_M-S/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,5f41e753-f054-4adb-9747-138abe292732,3,true,67.000000,21.000000,26.150000,0.437500,15.000000,6.000000,1.580422,25.000000,"0,1","2,1","0,3",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen3/Prob151_review2015_fsm_sample1_single_thought_operator/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,8905f6b9-569c-4bb3-87d9-4a561ac1ec23,3,true,89.000000,22.000000,39.300000,1.100000,9.000000,10.000000,1.912536,27.000000,"3,3","3,3","3,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen3/Prob151_review2015_fsm_sample3_single_thought_operator/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,d2e1bfce-82f7-4aeb-bc56-1efdc31c89e6,3,false,57.000000,19.000000,25.150000,0.500000,13.000000,6.000000,1.613558,25.000000,"1,0","0,0","0,1",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen3/Prob151_review2015_fsm_sample10_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,e2286930-f0a0-4e92-b597-96ae2e1e4f24,1,false,63.000000,20.000000,25.650000,0.466667,14.000000,6.000000,1.597087,25.000000,"0,0","1,0","0,2",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen1/Prob151_review2015_fsm_sample5_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,cfa9fbd4-cd55-4fdd-9c3a-9f9f0c4ed69e,3,true,66.000000,21.000000,26.150000,0.437500,15.000000,6.000000,1.580422,25.000000,"0,1","2,1","0,3",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen3/Prob151_review2015_fsm_sample11_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,2d5585ff-a746-4a6a-969e-ad293112b6c5,2,false,65.000000,20.000000,25.650000,0.466667,14.000000,6.000000,1.597087,24.000000,"0,0","1,0","0,2",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen2/Prob151_review2015_fsm_sample10_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,3e0ac3a4-4d2c-43b0-b79b-8561f8592598,2,true,85.000000,16.000000,27.150000,0.875000,7.000000,6.000000,1.786315,28.000000,"2,2","0,2","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen2/Prob151_review2015_fsm_sample6_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,f1951dfd-f9c1-46da-a842-dccb4e97b2c9,2,false,80.000000,22.000000,30.150000,0.500000,13.000000,6.000000,1.696303,27.000000,"1,3","3,3","0,1",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen2/Prob151_review2015_fsm_sample4_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,56bc524c-3a69-4837-b5c1-d6e62a61c9ea,3,false,64.000000,20.000000,25.650000,0.466667,14.000000,6.000000,1.597087,24.000000,"0,0","1,0","0,2",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen3/Prob151_review2015_fsm_sample2_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,8f62b4ef-29f7-41b9-969f-b798fda6deda,3,true,73.000000,25.000000,40.650000,1.000000,10.000000,10.000000,1.860611,27.000000,"3,3","3,3","3,1",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm/Gen3/Prob151_review2015_fsm_sample10_single_thought_operator/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,36612826-103f-459f-a273-c3fed7b67862,0,true,51.000000,24.000000,42.050000,1.000000,7.000000,7.000000,2.206900,28.000000,"2,3","3,3","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen0/Prob153_gshare_sample10_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,92ad8748-17a8-4afc-89aa-f1dceddde7a2,0,false,64.000000,16.000000,26.850000,0.916667,11.000000,10.000000,2.022492,27.000000,"2,1","0,1","2,2",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen0/Prob153_gshare_sample12_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,5c95fb00-7c17-4fa4-a023-58b91f140cfb,1,false,71.000000,18.000000,27.350000,0.800000,9.000000,7.000000,2.159067,27.000000,"0,1","1,1","0,1",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen1/Prob153_gshare_sample8_M-S/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,f8615a10-80fb-40e7-a3b2-5e473ef46d1e,1,true,58.000000,22.000000,28.850000,0.923077,12.000000,11.000000,2.106008,26.000000,"2,2","3,2","3,3",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen1/Prob153_gshare_sample9_M-E/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,65d3d660-6d50-49e6-a501-c4a5b970b131,2,true,80.000000,23.000000,44.850000,1.333333,8.000000,11.000000,2.248922,33.000000,"3,3","3,3","3,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen2/Prob153_gshare_sample10_M-R/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,9610d5d9-0f56-4741-baaf-37159518d898,2,false,71.000000,25.000000,45.850000,1.111111,8.000000,9.000000,2.162644,28.000000,"3,3","3,3","1,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen2/Prob153_gshare_sample9_C-F/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,ff3fa70e-9e3f-4703-8489-773d99f338db,2,true,64.000000,17.000000,36.550000,1.714286,6.000000,11.000000,2.090578,31.000000,"3,3","0,3","3,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen2/Prob153_gshare_sample12_M-E/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob153_gshare,f59210d7-52ac-4515-87d1-6ab9a7621375,3,false,71.000000,25.000000,42.350000,1.000000,7.000000,7.000000,2.232958,29.000000,"2,3","3,3","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen3/Prob153_gshare_sample5_M-I/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob153_gshare,42fdc774-16df-44e7-b5fa-2a85465bcf14,0,false,105.000000,25.000000,23.650000,0.571429,13.000000,7.000000,2.090624,29.000000,"0,0","3,0","0,3",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen0/Prob153_gshare_sample3_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob153_gshare,8eb393cf-e0ad-44bb-9472-91c5c942cf67,0,false,65.000000,25.000000,31.350000,0.800000,9.000000,7.000000,2.232292,25.000000,"0,2","3,2","0,1",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen0/Prob153_gshare_sample6_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob153_gshare,f0bc9533-45a4-4de5-ba4c-75ad97b6ece2,0,false,69.000000,18.000000,29.350000,0.833333,11.000000,9.000000,2.152530,26.000000,"0,2","1,2","1,2",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen0/Prob153_gshare_sample7_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob153_gshare,cf406081-b018-4ad9-ab0a-a25898a0927f,1,true,56.000000,18.000000,28.350000,1.000000,11.000000,11.000000,2.075147,25.000000,"2,1","1,1","3,2",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen1/Prob153_gshare_sample7_single_thought_operator/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob153_gshare,016825d9-f341-4397-b8b6-57b3d2dba8fa,2,false,71.000000,31.000000,22.600000,0.352941,16.000000,5.000000,2.009511,34.000000,"0,0","3,0","0,3",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen2/Prob153_gshare_sample9_single_thought_operator/code.sv
