method,method_label,problem,candidate_id,generation,is_pareto_front,operator_mix_score,state_control_ratio,sog_complexity_score,sog_entropy,timing_risk_score,control_pipeline_ratio,timing_risk_entropy,operator_timing_cell,state_pipeline_cell,complexity_entropy_cell,code_file_path
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob043_RAM,1d779218-ba73-4e70-acaa-d7478bff3667,0,false,0.527778,0.588235,60.000000,1.784952,38.550000,0.500000,1.967765,"2,1","2,0","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob043_RAM/Gen0/Prob043_RAM_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob043_RAM,0d97b400-2949-414e-ac93-61c9138bfd2d,1,false,0.542857,0.529412,58.000000,1.777985,36.400000,0.800000,1.896820,"3,0","1,2","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob043_RAM/Gen1/Prob043_RAM_sample7_M-I/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob043_RAM,1c78dcc5-4c41-43aa-843b-787948ade6af,1,true,0.000000,0.400000,10.000000,0.000000,41.750000,1.000000,1.649397,"0,1","0,3","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob043_RAM/Gen1/Prob043_RAM_sample1_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob043_RAM,b1553097-6e0f-463b-8ae9-b5d3c24a82ad,3,false,0.000000,0.750000,10.000000,0.811278,42.250000,0.500000,1.816340,"0,2","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob043_RAM/Gen3/Prob043_RAM_sample5_M-S/code.sv
classic_revolution,Classic,Prob044_ROM,673b13b2-a2ee-41ed-9508-6ad106163ab8,0,true,0.000000,2.000000,5.000000,0.000000,5.900000,1.000000,0.591673,"0,0","1,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample1_initial/code.sv
classic_revolution,Classic,Prob044_ROM,023de56a-1cbc-4aad-b4c0-a489f61e6f33,1,true,0.000000,2.000000,261.000000,0.000000,11.050000,1.000000,1.156780,"0,3","1,0","3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob044_ROM/Gen1/Prob044_ROM_sample1_M-I/code.sv
classic_revolution,Classic,Prob044_ROM,7bd3f414-91bf-411e-b21d-ac9fc62c8baf,1,false,0.583333,0.200000,9.000000,1.370951,7.400000,2.000000,1.061278,"2,2","0,2","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob044_ROM/Gen1/Prob044_ROM_sample6_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob044_ROM,4c01f53a-4079-4b73-a0f5-66a2bbd522e9,0,true,0.000000,2.000000,257.000000,0.000000,6.050000,1.000000,0.986427,"0,1","1,0","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample8_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob044_ROM,d23f0d0e-019b-4293-8485-61542bb8a4f0,0,true,0.000000,2.000000,5.000000,0.000000,5.900000,1.000000,0.591673,"0,0","1,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob044_ROM,758fd810-387e-4888-b27a-01d2bf0a0740,2,false,0.583333,0.200000,9.000000,1.370951,7.400000,2.000000,1.061278,"2,2","0,2","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob044_ROM/Gen2/Prob044_ROM_sample12_M-S/code.sv
classic_revolution,Classic,Prob045_alu,38e9f03f-2f81-4f70-b8af-56441a3798dc,0,false,0.670000,0.031250,84.000000,1.910681,83.100000,8.000000,2.149398,"2,2","0,2","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample9_initial/code.sv
classic_revolution,Classic,Prob045_alu,61c46493-d073-4896-a136-9663ffe3416a,0,false,0.673077,0.034483,83.000000,1.874314,82.100000,6.000000,2.163479,"2,2","2,1","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample4_initial/code.sv
classic_revolution,Classic,Prob045_alu,66249f64-867a-428a-ae4d-5f0b6584ec49,0,false,0.620690,0.027027,97.000000,1.922319,67.500000,7.000000,2.077898,"0,1","0,2","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample1_initial/code.sv
classic_revolution,Classic,Prob045_alu,91cbd4b9-77ac-4303-b28c-69f000d9658a,0,false,0.676471,0.032258,84.000000,1.894541,60.100000,6.000000,2.095153,"2,1","1,1","1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample5_initial/code.sv
classic_revolution,Classic,Prob045_alu,953ff4b7-9033-424a-974f-b54e3f4c59b2,0,false,0.625000,0.030303,91.000000,1.924888,90.100000,10.000000,2.218020,"0,3","0,3","3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample6_initial/code.sv
classic_revolution,Classic,Prob045_alu,011931eb-4af4-4bd0-b8d2-80443ba8fe02,1,false,0.683673,0.032258,82.000000,1.898127,49.150000,6.000000,2.123274,"2,0","1,1","1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample12_M-R/code.sv
classic_revolution,Classic,Prob045_alu,2aac5399-69f1-484d-ac91-7066b9d1df22,1,false,0.669811,0.033333,87.000000,1.945915,81.300000,7.000000,2.196196,"1,2","2,2","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample10_C-F/code.sv
classic_revolution,Classic,Prob045_alu,85a74ceb-c5a0-4a23-b2fe-1dc8708839b5,1,false,0.670000,0.033333,82.000000,1.908650,80.650000,8.000000,2.203753,"2,2","2,2","1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample11_M-I/code.sv
classic_revolution,Classic,Prob045_alu,a023036f-8967-40e2-a1f9-ee4ba2e3965a,1,false,0.744444,0.037037,74.000000,1.801066,46.000000,2.000000,1.953276,"3,0","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample8_M-S/code.sv
classic_revolution,Classic,Prob045_alu,b0eb109f-eb18-41ec-9a01-cfe6e281b729,1,false,0.723404,0.035714,77.000000,1.832801,69.100000,4.000000,2.074691,"3,1","3,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample2_M-F/code.sv
classic_revolution,Classic,Prob045_alu,bd6f8384-ba51-4e88-b27c-cad8772198b4,1,false,0.478571,0.022727,116.000000,1.918949,81.800000,11.000000,2.211911,"0,2","0,3","3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample9_M-E/code.sv
classic_revolution,Classic,Prob045_alu,07bb9a63-eaaa-4cba-97c0-9b64102c3582,2,false,0.631250,0.034483,113.000000,1.616940,128.700000,7.000000,2.011164,"1,3","2,2","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample3_M-E/code.sv
classic_revolution,Classic,Prob045_alu,414bf789-6d53-40a0-b95b-6f8f3c24941f,2,true,0.528169,0.022727,119.000000,1.956503,161.450000,24.000000,2.183184,"0,3","0,3","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample8_M-R/code.sv
classic_revolution,Classic,Prob045_alu,529833e8-d8d9-4804-ae42-ce8bdb0ba131,2,false,0.712766,0.034483,78.000000,1.860999,55.400000,4.000000,1.971128,"3,0","2,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample10_M-I/code.sv
classic_revolution,Classic,Prob045_alu,550b2153-0c9c-4e62-a882-4b6eefc33e11,2,false,0.691489,0.043478,72.000000,1.816515,68.800000,4.000000,2.114337,"2,1","3,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample4_C-F/code.sv
classic_revolution,Classic,Prob045_alu,a7d79b81-6a24-4917-ab5c-2555a3e7c48e,2,false,0.712766,0.034483,78.000000,1.860999,55.400000,4.000000,1.971128,"3,0","2,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample7_M-R/code.sv
classic_revolution,Classic,Prob045_alu,db7cff6a-5bd7-4a2c-986b-c955bfb7abd4,2,false,0.627273,0.030303,90.000000,1.930181,89.950000,12.000000,2.239261,"0,3","0,3","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample11_C-F/code.sv
classic_revolution,Classic,Prob045_alu,e018ee56-8703-4ba0-8615-5ddd2155a285,2,false,0.542373,0.023810,103.000000,1.919159,175.400000,21.000000,2.135559,"0,3","0,3","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample6_M-R/code.sv
classic_revolution,Classic,Prob045_alu,fadf97c3-ded4-4c4a-9259-af39af4cf6ce,2,false,0.663636,0.032258,88.000000,1.873906,70.150000,6.000000,2.172676,"1,1","1,1","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample5_C-F/code.sv
classic_revolution,Classic,Prob045_alu,03306df0-4c38-4d09-b159-0d3927f87a35,3,false,0.614458,0.034483,116.000000,1.606792,114.700000,8.000000,1.942339,"0,3","2,2","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample4_M-E/code.sv
classic_revolution,Classic,Prob045_alu,05d4bb72-4b74-4748-898b-9eced772bf1f,3,false,0.744681,0.037037,78.000000,1.851383,56.550000,2.000000,1.891338,"3,0","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample9_M-I/code.sv
classic_revolution,Classic,Prob045_alu,1c0cb9f5-ea3c-4683-b73f-699008341af1,3,false,0.638889,0.031250,88.000000,1.922266,84.050000,10.000000,2.276463,"1,2","0,3","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample2_M-S/code.sv
classic_revolution,Classic,Prob045_alu,1c2d1b2a-5772-4288-961a-58d6f2babb45,3,false,0.700000,0.035714,82.000000,1.915563,80.250000,4.000000,2.081460,"3,1","3,0","1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample7_M-I/code.sv
classic_revolution,Classic,Prob045_alu,54352da0-5077-4fc0-a2e2-b1f50c50398b,3,false,0.704082,0.034483,80.000000,1.856306,50.800000,4.000000,2.052406,"3,0","2,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample5_M-I/code.sv
classic_revolution,Classic,Prob045_alu,62e90fd2-20ee-4f70-a438-8be1f5e7458a,3,false,0.686275,0.033333,83.000000,1.873579,84.800000,8.000000,2.195213,"2,2","2,2","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample1_M-S/code.sv
classic_revolution,Classic,Prob045_alu,964319e8-e7b1-4330-b011-53eaa8eaad4a,3,false,0.648148,0.032258,87.000000,1.905627,85.600000,9.000000,2.207897,"1,2","1,2","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample6_M-I/code.sv
classic_revolution,Classic,Prob045_alu,c125d583-a4a6-43f9-ab3c-e373358f67e7,3,false,0.628205,0.034483,109.000000,1.583837,131.850000,7.000000,2.000545,"1,3","2,2","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample3_M-E/code.sv
classic_revolution,Classic,Prob045_alu,ca6abc8e-7284-44e7-b299-38a5dffcbd55,3,false,0.487342,0.020833,131.000000,1.932114,135.150000,28.000000,2.179314,"0,3","0,3","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample8_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,09856374-5b25-4fd3-9ee3-06a4b6e14a13,0,false,0.686275,0.032258,86.000000,1.945451,57.800000,6.000000,2.135152,"2,0","1,1","1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample10_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,b438c238-7296-407b-8349-6bc04135ef0b,0,false,0.712766,0.034483,78.000000,1.860999,51.100000,4.000000,1.991331,"3,0","2,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample7_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,b4fae64d-2e39-44c0-a530-3018827d387b,0,false,0.729167,0.037037,77.000000,1.791559,54.400000,2.000000,1.894777,"3,0","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample11_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,c04490d3-08f4-4cd4-a17b-9cc683d893f2,0,false,0.649123,0.040000,86.000000,1.837897,65.400000,4.000000,1.912921,"1,1","3,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample5_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,31d047c5-f185-4ae3-89eb-b2b93f7427ab,1,false,0.686275,0.032258,86.000000,1.945451,57.800000,6.000000,2.135152,"2,0","1,1","1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample7_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,797389ea-311c-4efe-b65e-3c30c3981390,1,false,0.647059,0.031250,85.000000,1.933540,85.800000,10.000000,2.222540,"1,2","0,3","1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample10_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,9090fe1f-0337-4187-8242-2535fe5c2494,1,false,0.728261,0.035714,76.000000,1.834570,71.400000,4.000000,2.027269,"3,1","3,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample9_M-I/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,0e09a781-5caa-45da-a6ef-5e1a6c68c45d,2,false,0.686275,0.032258,86.000000,1.945451,57.800000,6.000000,2.135152,"2,0","1,1","1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample7_M-I/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,2450df9e-1cb2-42e7-aab9-2366e5b9b393,3,false,0.669811,0.031250,89.000000,1.955248,84.350000,7.000000,2.199652,"1,2","0,2","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample9_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,a53cbd74-7fe3-446f-813c-780bedf7ca3d,3,false,0.639344,0.040000,90.000000,1.785475,65.400000,4.000000,1.901807,"1,1","3,0","2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,b52bac10-4774-4233-a2de-ba475f02d424,3,false,0.627273,0.030303,90.000000,1.930181,93.000000,11.000000,2.248289,"0,3","0,3","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample8_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob045_alu,d2de1598-4a34-4b5a-93a7-a1b6f7deff3e,3,true,0.556338,0.024390,114.000000,1.906204,99.050000,15.000000,2.223391,"0,3","0,3","3,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample7_M-E/code.sv
classic_revolution,Classic,Prob047_instr_reg,072098cc-7a24-444a-8dfc-12799ae6ef18,0,false,0.400000,1.000000,8.000000,1.000000,8.050000,0.333333,1.429473,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample6_initial/code.sv
classic_revolution,Classic,Prob047_instr_reg,9f45b0cf-b91d-41bf-b7dd-f79c85118e51,0,false,0.400000,1.000000,8.000000,1.000000,8.550000,0.375000,1.429473,"0,1","0,1","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample1_initial/code.sv
classic_revolution,Classic,Prob047_instr_reg,054cb68c-fb1b-4029-a6ed-42f87b1d7092,1,false,0.428571,1.000000,10.000000,1.584963,10.750000,0.666667,1.530619,"2,2","0,2","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen1/Prob047_instr_reg_sample1_M-S/code.sv
classic_revolution,Classic,Prob047_instr_reg,c9cf8275-38fa-4717-bbd4-ab2bea8e4806,1,true,0.400000,1.000000,8.000000,1.000000,10.250000,0.571429,1.530619,"0,2","0,2","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen1/Prob047_instr_reg_sample8_C-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob047_instr_reg,45d6d9c5-a68b-4073-8096-88130f073045,0,false,0.400000,1.000000,8.000000,1.000000,8.550000,0.375000,1.429473,"0,1","0,1","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob047_instr_reg,9d303aa4-4779-4f2b-b4ee-4139f99ec0fa,0,true,0.400000,1.000000,8.000000,1.000000,8.050000,0.333333,1.429473,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample7_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob047_instr_reg,e5aab1b2-2c59-4e6a-976e-63e2c5986159,1,false,0.428571,1.000000,10.000000,1.584963,10.750000,0.666667,1.530619,"2,2","0,2","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen1/Prob047_instr_reg_sample1_M-F/code.sv
classic_revolution,Classic,Prob048_pe,c1c75a32-3e42-4d13-bccb-9d6e9838d3ee,0,false,0.500000,2.000000,11.000000,0.918296,13.100000,0.400000,1.836592,"0,0","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob048_pe/Gen0/Prob048_pe_sample5_initial/code.sv
classic_revolution,Classic,Prob048_pe,ee6f0514-2c4e-4963-b9db-a1d92ddea630,0,true,0.500000,2.000000,11.000000,0.918296,13.100000,0.400000,1.836592,"0,0","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob048_pe/Gen0/Prob048_pe_sample1_initial/code.sv
classic_revolution,Classic,Prob048_pe,cf3a413a-ce5b-46b7-bb5a-e6c72e3e1b75,1,false,0.500000,2.000000,11.000000,0.918296,13.600000,0.500000,1.836592,"0,2","0,2","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob048_pe/Gen1/Prob048_pe_sample4_M-S/code.sv
classic_revolution,Classic,Prob048_pe,d54d1aaa-5678-4d46-87a2-c6d688074175,1,true,0.500000,2.000000,11.000000,0.918296,11.750000,0.500000,1.760964,"0,0","0,2","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob048_pe/Gen1/Prob048_pe_sample2_M-R/code.sv
classic_revolution,Classic,Prob048_pe,f3611ae1-4ffc-4e83-b3fe-f86588d8007d,3,true,0.500000,2.000000,11.000000,0.918296,37.050000,0.500000,1.633731,"0,3","0,2","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob048_pe/Gen3/Prob048_pe_sample4_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob048_pe,3970ccd0-7c72-4e82-8de9-d177068867b2,0,false,0.500000,2.000000,11.000000,0.918296,13.100000,0.400000,1.836592,"0,0","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob048_pe/Gen0/Prob048_pe_sample3_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob048_pe,5e9f4932-b710-4555-9712-081927350c3b,0,true,0.500000,2.000000,11.000000,0.918296,13.250000,0.400000,1.760964,"0,2","0,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob048_pe/Gen0/Prob048_pe_sample8_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob048_pe,faa708e6-818b-4dd1-be75-f08868e1b787,0,false,0.500000,2.000000,11.000000,0.918296,13.100000,0.400000,1.836592,"0,0","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob048_pe/Gen0/Prob048_pe_sample2_initial/code.sv
