benchmark,best_child_quality,best_quality_delta,child_edge_count,mean_child_quality,mean_quality_delta,method_name,new_cell_child_count,parent_found,parent_id,positive_quality_delta_count,problem,seed_dir,source_table
RTLLM,-0.0643911885741951,-0.0273904623577826,1,-0.0643911885741951,-0.0273904623577826,synthesis_trajectory_nod,1,True,900fa368-82b2-4bc5-abc5-7d0a0ba5ad23,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.0051803437424352,,1,0.0051803437424352,,synthesis_trajectory_nod,0,False,9403e1fc-6d9b-4ed1-b255-7e7b890983db,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.1570079883805374,-0.2507340837569595,4,0.15044783345436938,-0.2572942386831275,synthesis_trajectory_nod,4,True,96fa8a09-eb03-4d1e-89ab-796ecfef9550,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.341137133865892,-0.0991606148632293,4,0.11255976155894454,-0.32773798717017677,synthesis_trajectory_nod,3,True,a7228b93-1883-4e37-97b8-93aaa1d0f1c0,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.341137133865892,-0.049955821834906766,1,0.341137133865892,-0.049955821834906766,synthesis_trajectory_nod,1,True,aa97fe08-582e-4bf2-a4e3-7b82c6df028f,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3891321713870733,,2,0.23221435487775355,,synthesis_trajectory_nod,0,False,b10afa26-770c-4c9c-96ca-07dc13c71884,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3457849189058339,,1,0.3457849189058339,,synthesis_trajectory_nod,0,False,b5271845-3796-498a-9aab-fccd48962ebc,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3952202856451222,,1,0.3952202856451222,,synthesis_trajectory_nod,0,False,bed05835-7f83-4af9-a8ea-3484aaaf5ec9,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3051803437424352,-0.020245703219559485,1,0.3051803437424352,-0.020245703219559485,synthesis_trajectory_nod,1,True,ce1c2e75-f782-4733-b44f-d52453777512,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4208750907770515,0.0317429193899782,3,0.34672718470104086,-0.04240498668603244,synthesis_trajectory_nod,3,True,d234f9bd-abfc-41a9-a936-c88a071ca854,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4077420721374969,,1,0.4077420721374969,,synthesis_trajectory_nod,0,False,d6ef1a53-8159-4671-aac4-4fd347e8d027,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.0201282982328733,,1,0.0201282982328733,,synthesis_trajectory_nod,0,False,e3174489-bae3-4b87-b382-d946fa801242,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4143094892277899,0.04483054950375215,2,0.3271438513677075,-0.042335088356330194,synthesis_trajectory_nod,2,True,e637387e-c7d8-4333-b7c5-e111d6dee591,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.1584241103848947,-0.23679617526022748,2,0.1344710723795691,-0.26074921326555306,synthesis_trajectory_nod,2,True,fbc7609f-eb92-4d18-9d33-ae073c7e940e,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3793688810040081,0.0024226296077272114,2,0.373812996911755,-0.0031332544845258936,synthesis_trajectory_nod,2,True,0c67d8fd-e80b-48b3-a6f5-0de1958d2acb,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3925078520270714,0.0016911097969642963,4,0.38151687035941917,-0.009299871870687967,synthesis_trajectory_nod,4,True,12e7d960-5cf0-49f1-a33b-0d54c76757f9,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4163917143044878,0.007877291543465392,8,0.39412481109139885,-0.014389611669623513,synthesis_trajectory_nod,8,True,16424bbb-af4c-4174-b963-c4afd6d8bb15,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3900611406794139,,1,0.3900611406794139,,synthesis_trajectory_nod,0,False,1b7fa955-1963-4b7d-9b57-e530996ca026,0,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3996228398712136,0.0330429068926999,1,0.3996228398712136,0.0330429068926999,synthesis_trajectory_nod,1,True,21263031-4d61-4637-ab86-fcf6643f0830,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3996520796372955,-0.016739634667192305,4,0.3870462251133452,-0.029345489191142646,synthesis_trajectory_nod,3,True,2a0199a9-1153-483b-843d-6fb9e984dbb8,0,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4085144227610224,0.007693081017149606,3,0.3968938169393521,-0.003927524804520706,synthesis_trajectory_nod,3,True,40787d33-1681-4ee1-9c90-d10a74075eb7,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3856902556015507,-0.005857316512254407,1,0.3856902556015507,-0.005857316512254407,synthesis_trajectory_nod,1,True,4cd3f139-0fe0-43f4-8f44-b9ca2dfc96e3,0,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4030269071555292,0.0034040672843155817,2,0.40210317694986525,0.00248033707865164,synthesis_trajectory_nod,2,True,5b297d8b-e3ab-4cea-8cf3-66f3a5e32474,2,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3938240028911229,-0.005499211511925894,1,0.3938240028911229,-0.005499211511925894,synthesis_trajectory_nod,1,True,5da42fa7-a93f-4a1d-adcc-a0df5d955e6c,0,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3807698271896971,-0.011738024837374295,2,0.3772539588672055,-0.015253893159865944,synthesis_trajectory_nod,2,True,62c2ebca-38ac-44f6-879d-5df36a917e38,0,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3993378342860897,0.0260491819436231,1,0.3993378342860897,0.0260491819436231,synthesis_trajectory_nod,1,True,68ea1d64-49f5-4393-b382-b9d752775930,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4100264800578224,0.0135497076023392,2,0.4019252414744726,0.00544846901898946,synthesis_trajectory_nod,1,True,706c935d-1547-4019-afc4-ca50728fd283,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4011794467442013,0.018569551218871216,1,0.4011794467442013,0.018569551218871216,synthesis_trajectory_nod,1,True,7f4472c0-d12f-4661-bc3c-caffab679533,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4008213417438728,0.012460082791247773,2,0.39267701557263945,0.004315756620014433,synthesis_trajectory_nod,2,True,828e6463-f606-4373-a173-4fcf7c805edd,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3964767724554832,0.01401668966423536,2,0.3907352979827846,0.008275215191536761,synthesis_trajectory_nod,2,True,8ccdef82-7b83-4259-aeda-693da14859a3,2,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4163917143044878,0.03462221565148832,3,0.39637838666579056,0.014608888012791069,synthesis_trajectory_nod,3,True,9c9c79b3-d6b3-4b36-b773-071aa11d536f,2,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3732886523424666,,1,0.3732886523424666,,synthesis_trajectory_nod,0,False,c637700b-85f2-4648-a65d-9953a07ecdb3,0,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4030269071555292,0.018033083645443204,1,0.4030269071555292,0.018033083645443204,synthesis_trajectory_nod,1,True,cc2aebd3-43cd-4a8d-bb6c-bd8ba17afb61,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4100264800578224,0.008847033313621078,1,0.4100264800578224,0.008847033313621078,synthesis_trajectory_nod,1,True,de24ed42-48aa-4d84-a5c5-b021aea5da63,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4008213417438728,0.007446777054997078,4,0.39648464090938956,0.0031100762205138605,synthesis_trajectory_nod,4,True,f24b92d7-e504-43ff-83de-ae4ac7c2105e,3,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3993232144030488,0.009068401340429688,1,0.3993232144030488,0.009068401340429688,synthesis_trajectory_nod,1,True,f55c8d34-1a9a-41d6-8d76-14b5a1490b1f,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3963269597214009,0.012759708259412639,1,0.3963269597214009,0.012759708259412639,synthesis_trajectory_nod,1,True,f7c68657-2597-49ca-8f2e-c483434b0d81,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3884190485577239,,1,0.3884190485577239,,synthesis_trajectory_nod,0,False,fd4696b8-d8a6-43ea-b26a-ef8649281b32,0,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.2598493830482997,0.025074688645736587,5,0.22147381120645773,-0.013300883196105368,synthesis_trajectory_nod,3,True,11818705-2872-401d-bd64-0a441c27de4a,2,Prob049_signal_generator,seed_1003,archive_cells.csv
RTLLM,0.0474607979526887,,1,0.0474607979526887,,synthesis_trajectory_nod,0,False,48341d1a-579c-40ce-9786-346e40aa1278,0,Prob049_signal_generator,seed_1003,archive_cells.csv
RTLLM,0.207437714137177,,1,0.207437714137177,,synthesis_trajectory_nod,0,False,b313bcfc-4cd3-4d92-a1f2-8b9b39c6ebd0,0,Prob049_signal_generator,seed_1003,archive_cells.csv
RTLLM,0.2589376500350883,-0.0009117330132114021,1,0.2589376500350883,-0.0009117330132114021,synthesis_trajectory_nod,0,True,b4b8042f-5a60-41ae-b543-deabf0f06d3d,0,Prob049_signal_generator,seed_1003,archive_cells.csv
RTLLM,-0.111462936808055,,1,-0.111462936808055,,synthesis_trajectory_nod,0,False,f711b403-f1a9-4cd7-b76d-3f138cb7824a,0,Prob049_signal_generator,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.0899717514124294,,1,-0.0899717514124294,,synthesis_trajectory_nod,0,False,19701cdc-e975-407c-9a75-f2529c46ffd2,0,Prob098_circuit7,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.0899717514124294,-0.1019774011299435,1,-0.0899717514124294,-0.1019774011299435,synthesis_trajectory_nod,1,True,62135c8d-dcf8-45b4-9685-961292261d4a,0,Prob098_circuit7,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.3979620034542314,0.00010362694300519726,1,0.3979620034542314,0.00010362694300519726,synthesis_trajectory_nod,0,True,1e941b30-9e7c-4c37-8b41-9013e14fbc36,1,Prob116_m2014_q3,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.4653419689119171,-1.036269430049197e-05,2,0.4316519861830742,-0.033700345423143346,synthesis_trajectory_nod,0,True,4b2d9937-2fe9-47c9-8517-d4121e49e6eb,0,Prob116_m2014_q3,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.2641405082212257,,1,0.2641405082212257,,synthesis_trajectory_nod,0,False,35e3532d-6501-47df-b26f-dba9798b398c,0,Prob135_m2014_q6b,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.1949177877428998,-0.0692227204783259,1,0.1949177877428998,-0.0692227204783259,synthesis_trajectory_nod,0,True,60aa3af2-029d-4fc7-b3f9-a6ad853f1419,0,Prob135_m2014_q6b,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.2631240657698057,,1,0.2631240657698057,,synthesis_trajectory_nod,0,False,ef81398d-b402-424f-b79b-ee9abcfe36ea,0,Prob135_m2014_q6b,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.0060980392156862,-0.3357745098039215,1,-0.0060980392156862,-0.3357745098039215,synthesis_trajectory_nod,0,True,28b932de-6019-440e-b6f0-9afda49a4d30,0,Prob150_review2015_fsmonehot,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.3296764705882353,,1,0.3296764705882353,,synthesis_trajectory_nod,0,False,8ccb4a4d-fbff-4f22-a3cb-0cee343ad184,0,Prob150_review2015_fsmonehot,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.1355482654600301,,3,-0.45707189542483656,,synthesis_trajectory_nod,0,False,ba1b70c3-f02a-4cf2-97df-274ecbb80142,0,Prob150_review2015_fsmonehot,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.1355482654600301,-0.4652345399698339,1,-0.1355482654600301,-0.4652345399698339,synthesis_trajectory_nod,0,True,d84a6b13-c517-4cef-b4f0-83e57422832e,0,Prob150_review2015_fsmonehot,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.3444657505060188,,1,-0.3444657505060188,,synthesis_trajectory_nod,0,False,0c25674e-1be9-4ceb-8b1f-8ab7e4aff156,0,Prob151_review2015_fsm,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.9971188394007184,,1,-0.9971188394007184,,synthesis_trajectory_nod,0,False,2d3089b5-618e-4aea-8fea-90c24bb02e26,0,Prob151_review2015_fsm,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.1829609614844514,,1,-0.1829609614844514,,synthesis_trajectory_nod,0,False,321ec583-85c5-416e-9846-267cc61c2fca,0,Prob151_review2015_fsm,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.2772354416649718,,1,-0.2772354416649718,,synthesis_trajectory_nod,0,False,b214f03b-bd85-41d1-914b-5fa0bda7edec,0,Prob151_review2015_fsm,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.2623599368565811,,1,-0.2623599368565811,,synthesis_trajectory_nod,0,False,cec85034-94d6-49a1-8fd7-864ae552c6b7,0,Prob151_review2015_fsm,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.3444657505060188,0.0,1,-0.3444657505060188,0.0,synthesis_trajectory_nod,1,True,d3eaa3be-9906-4116-ae38-053159c3dac3,0,Prob151_review2015_fsm,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.829406238802212,,1,-0.829406238802212,,synthesis_trajectory_nod,0,False,dcc8b9ab-40dc-463a-8cb0-fa8544e91144,0,Prob151_review2015_fsm,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.1261778862450003,0.1361820506115808,3,-0.3667685160973751,-0.10440857924079401,synthesis_trajectory_nod,2,True,f8ca3335-246e-482f-9c02-782a0d468f5f,1,Prob151_review2015_fsm,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.0916141233428522,,2,0.07389270277142125,,synthesis_trajectory_nod,0,False,5022a9d5-ed66-4b88-ac36-820d0e600060,0,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.0082912755598422,-0.010320050935819499,1,-0.0082912755598422,-0.010320050935819499,synthesis_trajectory_nod,1,True,965b2007-695f-4bfd-afdf-0405d79fccf2,0,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.1015741773886146,0.0691897548398484,1,0.1015741773886146,0.0691897548398484,synthesis_trajectory_nod,1,True,a9a731dc-aef9-405f-811c-1a3987642f13,1,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.002044661299914,-0.0316535019426636,3,-0.011663266042296632,-0.04536142928487424,synthesis_trajectory_nod,3,True,aa322bfa-ebbc-49e5-b271-c0e8aacc2931,0,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.0002619916661938,,1,-0.0002619916661938,,synthesis_trajectory_nod,0,False,b5bcfa8a-a456-4691-9f39-eae6cca745ca,0,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.05321675250529,-0.1093880347052803,1,-0.05321675250529,-0.1093880347052803,synthesis_trajectory_nod,1,True,c721518f-fd1b-4a23-81e7-8bd146da0dd2,0,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.135602919143589,0.0046807160433123,3,0.12147254389817315,-0.009449659202103527,synthesis_trajectory_nod,2,True,ccd3a393-d12a-4b39-8bbd-f4e34228ce58,1,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.135602919143589,0.181032879239661,3,0.03825686306235506,0.08368682315842707,synthesis_trajectory_nod,3,True,d0a91b93-3434-4d69-9cfd-bd53ebbe4ae2,2,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.0192102006123225,,1,-0.0192102006123225,,synthesis_trajectory_nod,0,False,e786ecf5-7810-4892-88d2-868a90c1ab41,0,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.1272405351623159,,1,0.1272405351623159,,synthesis_trajectory_nod,0,False,ec6d5844-e941-4bca-916f-9947417b1f42,0,Prob153_gshare,seed_1003,archive_cells.csv
VerilogEval-Spec-to-RTL,0.0614446524744007,-0.07415826666918829,1,0.0614446524744007,-0.07415826666918829,synthesis_trajectory_nod,1,True,fafbe687-2503-48ae-891e-aac0f3c8617c,0,Prob153_gshare,seed_1003,archive_cells.csv
RTLLM,0.3815441282680918,,1,0.3815441282680918,,landing_smooth_qd_manual_bd,0,False,a9ecf6c2-9c60-425c-b4ba-a93963fcfa5c,0,Prob004_adder_8bit,seed_1001,global_pareto_archive.csv
RTLLM,0.0263929244901285,,1,0.0263929244901285,,landing_smooth_qd_manual_bd,0,False,3e9ae22a-ae5a-469c-b30f-d74a6836c088,0,Prob015_multi_pipe_8bit,seed_1001,global_pareto_archive.csv
RTLLM,-0.2510405291998922,,1,-0.2510405291998922,,landing_smooth_qd_manual_bd,0,False,4a262145-f611-4e7b-8b48-257e8a68d06a,0,Prob015_multi_pipe_8bit,seed_1001,global_pareto_archive.csv
RTLLM,-0.2706402480596779,-0.323434781050233,1,-0.2706402480596779,-0.323434781050233,landing_smooth_qd_manual_bd,0,True,9120c634-9c6e-401d-8680-e5e9df7a65ff,0,Prob015_multi_pipe_8bit,seed_1001,global_pareto_archive.csv
RTLLM,-0.1557526579538328,,1,-0.1557526579538328,,landing_smooth_qd_manual_bd,0,False,9ff3d928-67e8-4b00-b6d2-5f68e850b3bd,0,Prob015_multi_pipe_8bit,seed_1001,global_pareto_archive.csv
RTLLM,-0.2740841048245034,,1,-0.2740841048245034,,landing_smooth_qd_manual_bd,0,False,b6e4329d-3959-4c09-a0da-b2c2443fb971,0,Prob015_multi_pipe_8bit,seed_1001,global_pareto_archive.csv
RTLLM,-0.1600738584314163,,1,-0.1600738584314163,,landing_smooth_qd_manual_bd,0,False,de5fbc5f-535c-44ac-b206-6186fffe0226,0,Prob015_multi_pipe_8bit,seed_1001,global_pareto_archive.csv
RTLLM,0.0610503661511321,,1,0.0610503661511321,,landing_smooth_qd_manual_bd,0,False,ea6ba62d-6d19-47ae-a57f-b44540cf4559,0,Prob015_multi_pipe_8bit,seed_1001,global_pareto_archive.csv
RTLLM,-0.1600738584314163,-0.004321200477583498,1,-0.1600738584314163,-0.004321200477583498,landing_smooth_qd_manual_bd,0,True,f598882a-eef9-43e8-ab3d-3e0383221ec8,0,Prob015_multi_pipe_8bit,seed_1001,global_pareto_archive.csv
RTLLM,0.6834970284641851,,1,0.6834970284641851,,landing_smooth_qd_manual_bd,0,False,69818fb7-d721-4871-b328-afef766b90e5,0,Prob024_fsm,seed_1001,global_pareto_archive.csv
RTLLM,0.6834970284641851,,1,0.6834970284641851,,landing_smooth_qd_manual_bd,0,False,8ef48cf4-4b98-4449-9387-3bdd66b4cb5c,0,Prob024_fsm,seed_1001,global_pareto_archive.csv
RTLLM,0.0632507562750388,,1,0.0632507562750388,,landing_smooth_qd_manual_bd,0,False,5ef546eb-1f33-4ba7-ae0a-440dccda01d7,0,Prob037_parallel2serial,seed_1001,global_pareto_archive.csv
RTLLM,0.0088610906712452,-0.0543896656037936,1,0.0088610906712452,-0.0543896656037936,landing_smooth_qd_manual_bd,0,True,7e22e5ff-7fd1-48ca-a49e-61743c77705c,0,Prob037_parallel2serial,seed_1001,global_pareto_archive.csv
RTLLM,0.3462236746550471,,1,0.3462236746550471,,landing_smooth_qd_manual_bd,0,False,21f4f88c-e97e-4eed-9cda-a712eaf4e494,0,Prob041_traffic_light,seed_1001,global_pareto_archive.csv
RTLLM,0.279036552892762,,1,0.279036552892762,,landing_smooth_qd_manual_bd,0,False,5b211b05-0c6a-4a18-b14b-773d72f8b367,0,Prob041_traffic_light,seed_1001,global_pareto_archive.csv
RTLLM,0.3337932703945775,,1,0.3337932703945775,,landing_smooth_qd_manual_bd,0,False,61b4db35-6213-4321-88ee-996a9f79cd1f,0,Prob041_traffic_light,seed_1001,global_pareto_archive.csv
RTLLM,0.426757443718228,,1,0.426757443718228,,landing_smooth_qd_manual_bd,0,False,9bb91bb0-9f21-420e-b072-d023031607c7,0,Prob041_traffic_light,seed_1001,global_pareto_archive.csv
RTLLM,0.279036552892762,-0.14772089082546597,1,0.279036552892762,-0.14772089082546597,landing_smooth_qd_manual_bd,0,True,a11fe259-2a37-4be7-8dfa-b2fb878ef83e,0,Prob041_traffic_light,seed_1001,global_pareto_archive.csv
RTLLM,0.426757443718228,,1,0.426757443718228,,landing_smooth_qd_manual_bd,0,False,ecd1690e-7627-40f4-badd-a53cf680879b,0,Prob041_traffic_light,seed_1001,global_pareto_archive.csv
RTLLM,0.3965104803206518,,1,0.3965104803206518,,landing_smooth_qd_manual_bd,0,False,60cbf6f0-87e5-4809-91bb-8cd377a93a39,0,Prob045_alu,seed_1001,global_pareto_archive.csv
RTLLM,0.4110166896642355,0.001827682502135497,2,0.40376358499244364,-0.005425422169656358,landing_smooth_qd_manual_bd,0,True,753bcde8-58e8-4408-afae-bcb04b87d25f,1,Prob045_alu,seed_1001,global_pareto_archive.csv
RTLLM,0.4091890071621,,1,0.4091890071621,,landing_smooth_qd_manual_bd,0,False,81776a77-5d0c-4be7-9527-623521c5c8e6,0,Prob045_alu,seed_1001,global_pareto_archive.csv
RTLLM,0.2187357514124533,,1,0.2187357514124533,,landing_smooth_qd_manual_bd,0,False,2945d8ee-3006-4084-b552-5e67fde38a8d,0,Prob049_signal_generator,seed_1001,global_pareto_archive.csv
RTLLM,0.2598493830482997,,1,0.2598493830482997,,landing_smooth_qd_manual_bd,0,False,9f30bc35-ae87-44b7-9eaa-8ea46acabb73,0,Prob049_signal_generator,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,0.3977130044843049,,1,0.3977130044843049,,landing_smooth_qd_manual_bd,0,False,36f92cd3-431d-4d06-9745-9b1bea380b6c,0,Prob135_m2014_q6b,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,-0.1422179610099073,,1,-0.1422179610099073,,landing_smooth_qd_manual_bd,0,False,0ae4523c-7e87-4dee-8e43-3cfae9748004,0,Prob151_review2015_fsm,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,-0.1516894738371248,-0.009471512827217504,1,-0.1516894738371248,-0.009471512827217504,landing_smooth_qd_manual_bd,0,True,38bbaa5b-b3b5-4889-9493-6cf21f78ebe3,0,Prob151_review2015_fsm,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,-0.1422179610099073,0.0031256960787162114,1,-0.1422179610099073,0.0031256960787162114,landing_smooth_qd_manual_bd,0,True,4e5e9965-0610-4ecb-829f-6774d3d5478d,1,Prob151_review2015_fsm,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,-0.1469779288571234,,1,-0.1469779288571234,,landing_smooth_qd_manual_bd,0,False,78b691e1-0ad4-40a4-a5c8-8b25625c711b,0,Prob151_review2015_fsm,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,-0.1921734119720697,,1,-0.1921734119720697,,landing_smooth_qd_manual_bd,0,False,a5007cbb-2892-42a3-83f6-f6c4c4c5a917,0,Prob151_review2015_fsm,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,-0.1921734119720697,,1,-0.1921734119720697,,landing_smooth_qd_manual_bd,0,False,c2acac92-cad9-45a3-802c-470de9a661e3,0,Prob151_review2015_fsm,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,-0.1453436570886235,,1,-0.1453436570886235,,landing_smooth_qd_manual_bd,0,False,dfe44c9f-d36e-405c-9633-8aab9553385e,0,Prob151_review2015_fsm,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,0.1584042631431856,,1,0.1584042631431856,,landing_smooth_qd_manual_bd,0,False,24a6ad96-1ae9-460a-8297-a8c25bbdcfa9,0,Prob153_gshare,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,-0.1444967671304264,,1,-0.1444967671304264,,landing_smooth_qd_manual_bd,0,False,3300b06e-df93-4b4f-8c33-4bd34567decf,0,Prob153_gshare,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,0.1354743188069587,,2,0.09117028407646255,,landing_smooth_qd_manual_bd,0,False,517e4d38-a9da-41df-8fd3-f5ccaf2d7c88,0,Prob153_gshare,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,-0.1638266585135734,-0.019329891383147002,1,-0.1638266585135734,-0.019329891383147002,landing_smooth_qd_manual_bd,0,True,624ee16f-2e4d-4dab-84e5-9c74fe68839b,0,Prob153_gshare,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,0.1584042631431856,,6,0.0876908604805422,,landing_smooth_qd_manual_bd,0,False,80546442-547c-416f-8484-c0d57e3d95e0,0,Prob153_gshare,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,0.1090441758966826,,1,0.1090441758966826,,landing_smooth_qd_manual_bd,0,False,a86dc2ab-e751-4039-bb01-21a19b00ecef,0,Prob153_gshare,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,0.0468662493459664,,1,0.0468662493459664,,landing_smooth_qd_manual_bd,0,False,d23913c6-3fb7-43c6-856a-03838df2c2e6,0,Prob153_gshare,seed_1001,global_pareto_archive.csv
VerilogEval-Spec-to-RTL,0.1472123355460156,,2,0.0013577842077946017,,landing_smooth_qd_manual_bd,0,False,ffa03cae-497f-41dc-930c-d0362f0218ea,0,Prob153_gshare,seed_1001,global_pareto_archive.csv
RTLLM,0.3815441282680918,,1,0.3815441282680918,,landing_smooth_qd_manual_bd,0,False,343627e7-2337-4e1d-a4df-f47a549af51e,0,Prob004_adder_8bit,seed_1002,global_pareto_archive.csv
RTLLM,-0.0239664457232727,,1,-0.0239664457232727,,landing_smooth_qd_manual_bd,0,False,04be8519-9cb2-4295-9118-a351031da578,0,Prob015_multi_pipe_8bit,seed_1002,global_pareto_archive.csv
RTLLM,0.1412586937105224,,1,0.1412586937105224,,landing_smooth_qd_manual_bd,0,False,108ba1d4-f2cc-437e-913b-6310e16cc08d,0,Prob015_multi_pipe_8bit,seed_1002,global_pareto_archive.csv
RTLLM,0.0610503661511321,,1,0.0610503661511321,,landing_smooth_qd_manual_bd,0,False,5157184e-53fe-43b8-bf4c-81f66b644bb2,0,Prob015_multi_pipe_8bit,seed_1002,global_pareto_archive.csv
RTLLM,-0.530579356518532,,1,-0.530579356518532,,landing_smooth_qd_manual_bd,0,False,54c3ee29-c505-4d4b-8900-7953bfbebc27,0,Prob015_multi_pipe_8bit,seed_1002,global_pareto_archive.csv
RTLLM,0.0610503661511321,-0.08020832755939031,4,0.008387853212880603,-0.1328708404976418,landing_smooth_qd_manual_bd,0,True,6b00a677-3d75-4c97-8cb3-d5410efa63ea,0,Prob015_multi_pipe_8bit,seed_1002,global_pareto_archive.csv
RTLLM,-0.0304460477221471,,1,-0.0304460477221471,,landing_smooth_qd_manual_bd,0,False,b9b40067-266e-4de8-91a2-42326b79002b,0,Prob015_multi_pipe_8bit,seed_1002,global_pareto_archive.csv
RTLLM,0.0072239140645122,,1,0.0072239140645122,,landing_smooth_qd_manual_bd,0,False,caa1efd6-3345-4d21-adbd-887236c0bdab,0,Prob015_multi_pipe_8bit,seed_1002,global_pareto_archive.csv
