benchmark,best_fitness,budget_fraction,candidate_count,corpus,descriptor_family,funnel,mean_fitness,method,model,pareto_member_count,prefix_candidate_count,problem_id,seed,unique_canonical_netlists,unique_motif_signatures,unique_style_clusters
RTLLM,-0.1455882352941176,0.75,5,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.24730625583566757,classic_revolution,deepseek-chat,2,158,aspdac2026/deepseek_clean_results/RTLLM/Prob039_serial2parallel,0,0,0,1
RTLLM,-0.1455882352941176,0.75,2,aspdac2026_release,lexical_structural_posthoc,pareto_front,-0.17073996265172736,classic_revolution,deepseek-chat,2,158,aspdac2026/deepseek_clean_results/RTLLM/Prob039_serial2parallel,0,0,0,1
RTLLM,-0.1455882352941176,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,-0.24155328798185938,classic_revolution,deepseek-chat,2,210,aspdac2026/deepseek_clean_results/RTLLM/Prob039_serial2parallel,0,0,0,2
RTLLM,-0.1455882352941176,1.0,7,aspdac2026_release,lexical_structural_posthoc,functional,-0.24155328798185938,classic_revolution,deepseek-chat,2,210,aspdac2026/deepseek_clean_results/RTLLM/Prob039_serial2parallel,0,0,0,1
RTLLM,-0.1455882352941176,1.0,7,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,-0.24155328798185938,classic_revolution,deepseek-chat,2,210,aspdac2026/deepseek_clean_results/RTLLM/Prob039_serial2parallel,0,0,0,1
RTLLM,-0.1455882352941176,1.0,7,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.24155328798185938,classic_revolution,deepseek-chat,2,210,aspdac2026/deepseek_clean_results/RTLLM/Prob039_serial2parallel,0,0,0,1
RTLLM,-0.1455882352941176,1.0,2,aspdac2026_release,lexical_structural_posthoc,pareto_front,-0.17073996265172736,classic_revolution,deepseek-chat,2,210,aspdac2026/deepseek_clean_results/RTLLM/Prob039_serial2parallel,0,0,0,1
RTLLM,0.0,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,0.0,classic_revolution,deepseek-chat,40,53,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,2
RTLLM,0.0,0.25,40,aspdac2026_release,lexical_structural_posthoc,functional,0.0,classic_revolution,deepseek-chat,40,53,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.25,40,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.0,classic_revolution,deepseek-chat,40,53,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.25,40,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.0,classic_revolution,deepseek-chat,40,53,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.25,40,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.0,classic_revolution,deepseek-chat,40,53,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,0.0,classic_revolution,deepseek-chat,78,105,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,2
RTLLM,0.0,0.5,78,aspdac2026_release,lexical_structural_posthoc,functional,0.0,classic_revolution,deepseek-chat,78,105,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.5,78,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.0,classic_revolution,deepseek-chat,78,105,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.5,78,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.0,classic_revolution,deepseek-chat,78,105,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.5,78,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.0,classic_revolution,deepseek-chat,78,105,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,0.0,classic_revolution,deepseek-chat,113,158,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,2
RTLLM,0.0,0.75,113,aspdac2026_release,lexical_structural_posthoc,functional,0.0,classic_revolution,deepseek-chat,113,158,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.75,113,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.0,classic_revolution,deepseek-chat,113,158,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.75,113,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.0,classic_revolution,deepseek-chat,113,158,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,0.75,113,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.0,classic_revolution,deepseek-chat,113,158,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,0.0,classic_revolution,deepseek-chat,157,210,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,2
RTLLM,0.0,1.0,157,aspdac2026_release,lexical_structural_posthoc,functional,0.0,classic_revolution,deepseek-chat,157,210,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,1.0,157,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.0,classic_revolution,deepseek-chat,157,210,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,1.0,157,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.0,classic_revolution,deepseek-chat,157,210,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.0,1.0,157,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.0,classic_revolution,deepseek-chat,157,210,aspdac2026/deepseek_clean_results/RTLLM/Prob040_synchronizer,0,0,0,1
RTLLM,0.5488144517066086,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,0.19302968409586058,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,2
RTLLM,0.5488144517066086,0.25,16,aspdac2026_release,lexical_structural_posthoc,functional,0.19302968409586058,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,1
RTLLM,0.5488144517066086,0.25,16,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.19302968409586058,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,1
RTLLM,0.5488144517066086,0.25,16,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.19302968409586058,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,1
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,0
RTLLM,0.6454320987654322,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,0.31205614799526044,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,2
RTLLM,0.6454320987654322,0.5,38,aspdac2026_release,lexical_structural_posthoc,functional,0.31205614799526044,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,1
RTLLM,0.6454320987654322,0.5,38,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.31205614799526044,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,1
RTLLM,0.6454320987654322,0.5,38,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.31205614799526044,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,1
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,0
RTLLM,0.6813280682643428,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,0.4067680684689108,classic_revolution,deepseek-chat,2,158,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,3
RTLLM,0.6813280682643428,0.75,71,aspdac2026_release,lexical_structural_posthoc,functional,0.4067680684689108,classic_revolution,deepseek-chat,2,158,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,2
RTLLM,0.6813280682643428,0.75,71,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.4067680684689108,classic_revolution,deepseek-chat,2,158,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,2
RTLLM,0.6813280682643428,0.75,71,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.4067680684689108,classic_revolution,deepseek-chat,2,158,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,2
RTLLM,0.6813280682643428,0.75,2,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.6623493100944081,classic_revolution,deepseek-chat,2,158,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,1
RTLLM,0.6813280682643428,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,0.4226438386270687,classic_revolution,deepseek-chat,5,210,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,3
RTLLM,0.6813280682643428,1.0,95,aspdac2026_release,lexical_structural_posthoc,functional,0.4226438386270687,classic_revolution,deepseek-chat,5,210,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,2
RTLLM,0.6813280682643428,1.0,95,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.4226438386270687,classic_revolution,deepseek-chat,5,210,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,2
RTLLM,0.6813280682643428,1.0,95,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.4226438386270687,classic_revolution,deepseek-chat,5,210,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,2
RTLLM,0.6813280682643428,1.0,5,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.6036459694989106,classic_revolution,deepseek-chat,5,210,aspdac2026/deepseek_clean_results/RTLLM/Prob041_traffic_light,0,0,0,1
RTLLM,,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,1
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,1
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,1
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,1
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob042_width_8to16,0,0,0,0
RTLLM,0.4065966020290413,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,0.30553225682506313,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4065966020290413,0.25,18,aspdac2026_release,lexical_structural_posthoc,functional,0.30553225682506313,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,1
RTLLM,0.4065966020290413,0.25,18,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.30553225682506313,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,1
RTLLM,0.4065966020290413,0.25,18,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.30553225682506313,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,1
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,0
RTLLM,0.4884037998225401,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,0.31739984380994324,classic_revolution,deepseek-chat,2,105,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,3
RTLLM,0.4884037998225401,0.5,34,aspdac2026_release,lexical_structural_posthoc,functional,0.31739984380994324,classic_revolution,deepseek-chat,2,105,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,0.5,34,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.31739984380994324,classic_revolution,deepseek-chat,2,105,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,0.5,34,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.31739984380994324,classic_revolution,deepseek-chat,2,105,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,0.5,2,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.45726321869945774,classic_revolution,deepseek-chat,2,105,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,0.32899066811131417,classic_revolution,deepseek-chat,8,158,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,3
RTLLM,0.4884037998225401,0.75,61,aspdac2026_release,lexical_structural_posthoc,functional,0.32899066811131417,classic_revolution,deepseek-chat,8,158,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,0.75,61,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.32899066811131417,classic_revolution,deepseek-chat,8,158,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,0.75,61,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.32899066811131417,classic_revolution,deepseek-chat,8,158,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,0.75,8,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.4382202719204661,classic_revolution,deepseek-chat,8,158,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,0.32257465098719756,classic_revolution,deepseek-chat,10,210,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,3
RTLLM,0.4884037998225401,1.0,82,aspdac2026_release,lexical_structural_posthoc,functional,0.32257465098719756,classic_revolution,deepseek-chat,10,210,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,1.0,82,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.32257465098719756,classic_revolution,deepseek-chat,10,210,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,1.0,82,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.32257465098719756,classic_revolution,deepseek-chat,10,210,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,0.4884037998225401,1.0,10,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.4358007450516479,classic_revolution,deepseek-chat,10,210,aspdac2026/deepseek_clean_results/RTLLM/Prob043_RAM,0,0,0,2
RTLLM,-0.0,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,-0.18210283454185888,classic_revolution,deepseek-chat,7,53,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,0.25,37,aspdac2026_release,lexical_structural_posthoc,functional,-0.18210283454185888,classic_revolution,deepseek-chat,7,53,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,4
RTLLM,-0.0,0.25,37,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,-0.18210283454185888,classic_revolution,deepseek-chat,7,53,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,4
RTLLM,-0.0,0.25,37,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.18210283454185888,classic_revolution,deepseek-chat,7,53,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,4
RTLLM,-0.0,0.25,7,aspdac2026_release,lexical_structural_posthoc,pareto_front,-0.013539074166251866,classic_revolution,deepseek-chat,7,53,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,2
RTLLM,-0.0,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,-0.16915320451905805,classic_revolution,deepseek-chat,21,105,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,6
RTLLM,-0.0,0.5,66,aspdac2026_release,lexical_structural_posthoc,functional,-0.16915320451905805,classic_revolution,deepseek-chat,21,105,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,0.5,66,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,-0.16915320451905805,classic_revolution,deepseek-chat,21,105,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,0.5,66,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.16915320451905805,classic_revolution,deepseek-chat,21,105,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,0.5,21,aspdac2026_release,lexical_structural_posthoc,pareto_front,-0.027078148332503733,classic_revolution,deepseek-chat,21,105,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,3
RTLLM,-0.0,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,-0.16821173406539242,classic_revolution,deepseek-chat,38,158,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,6
RTLLM,-0.0,0.75,99,aspdac2026_release,lexical_structural_posthoc,functional,-0.16821173406539242,classic_revolution,deepseek-chat,38,158,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,0.75,99,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,-0.16821173406539242,classic_revolution,deepseek-chat,38,158,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,0.75,99,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.16821173406539242,classic_revolution,deepseek-chat,38,158,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,0.75,38,aspdac2026_release,lexical_structural_posthoc,pareto_front,-0.02992847973592518,classic_revolution,deepseek-chat,38,158,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,3
RTLLM,-0.0,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,-0.2295895927343347,classic_revolution,deepseek-chat,50,210,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,6
RTLLM,-0.0,1.0,122,aspdac2026_release,lexical_structural_posthoc,functional,-0.2295895927343347,classic_revolution,deepseek-chat,50,210,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,1.0,122,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,-0.2295895927343347,classic_revolution,deepseek-chat,50,210,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,1.0,122,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.2295895927343347,classic_revolution,deepseek-chat,50,210,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,5
RTLLM,-0.0,1.0,50,aspdac2026_release,lexical_structural_posthoc,pareto_front,-0.028432055749128923,classic_revolution,deepseek-chat,50,210,aspdac2026/deepseek_clean_results/RTLLM/Prob044_ROM,0,0,0,4
RTLLM,,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,1
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,1
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,1
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,1
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob045_alu,0,0,0,0
